,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,is_house_ad,channel_code,day_served
224,a100000331,2018-01-24,House Ads,personalization,True,English,English,0-18 years,2018-01-24,,House Ads,True,True,1.0,2.0
225,a100000331,2018-01-10,House Ads,personalization,False,English,English,0-18 years,2018-01-24,,House Ads,True,True,1.0,2.0
226,a100000332,2018-01-25,House Ads,personalization,True,English,English,19-24 years,2018-01-25,,House Ads,True,True,1.0,3.0
227,a100000332,2018-01-10,House Ads,personalization,False,English,English,19-24 years,2018-01-25,,House Ads,True,True,1.0,2.0
228,a100000333,2018-01-26,House Ads,personalization,True,English,English,24-30 years,2018-01-26,,House Ads,True,True,1.0,4.0
229,a100000333,2018-01-10,House Ads,personalization,False,English,English,24-30 years,2018-01-26,,House Ads,True,True,1.0,2.0
230,a100000334,2018-01-27,House Ads,personalization,True,English,English,0-18 years,2018-01-27,,House Ads,True,True,1.0,5.0
231,a100000334,2018-01-10,Push,personalization,False,English,English,0-18 years,2018-01-27,,House Ads,True,False,5.0,2.0
232,a100000335,2018-01-28,House Ads,personalization,True,English,Spanish,19-24 years,2018-01-28,,House Ads,True,True,1.0,6.0
233,a100000335,2018-01-10,Facebook,personalization,False,Spanish,Spanish,19-24 years,2018-01-28,,House Ads,True,False,3.0,2.0
234,a100000336,2018-01-29,House Ads,personalization,True,English,English,24-30 years,2018-01-29,,House Ads,True,True,1.0,0.0
235,a100000336,2018-01-10,Instagram,personalization,False,English,English,24-30 years,2018-01-29,,House Ads,True,False,2.0,2.0
236,a100000337,2018-01-30,House Ads,personalization,True,English,English,0-18 years,2018-01-30,2018-02-09,House Ads,False,True,1.0,1.0
237,a100000337,2018-01-10,Instagram,personalization,False,English,English,0-18 years,2018-01-30,2018-02-09,House Ads,False,False,2.0,2.0
238,a100000338,2018-01-31,House Ads,personalization,True,English,English,19-24 years,2018-01-31,2018-04-29,House Ads,False,True,1.0,2.0
239,a100000338,2018-01-10,Facebook,personalization,False,English,English,19-24 years,2018-01-31,2018-04-29,House Ads,False,False,3.0,2.0
240,a100000339,2018-01-11,House Ads,personalization,True,English,English,24-30 years,2018-01-11,2018-03-10,House Ads,False,True,1.0,3.0
241,a100000339,2018-01-10,House Ads,personalization,False,English,English,24-30 years,2018-01-11,2018-03-10,House Ads,False,True,1.0,2.0
242,a100000340,2018-01-12,House Ads,personalization,True,English,English,0-18 years,2018-01-12,2018-03-08,House Ads,False,True,1.0,4.0
243,a100000340,2018-01-10,House Ads,personalization,False,English,English,0-18 years,2018-01-12,2018-03-08,House Ads,False,True,1.0,2.0
244,a100000341,2018-01-13,House Ads,personalization,True,English,English,19-24 years,2018-01-13,2018-04-17,House Ads,False,True,1.0,5.0
245,a100000341,2018-01-10,House Ads,personalization,False,English,English,19-24 years,2018-01-13,2018-04-17,House Ads,False,True,1.0,2.0
246,a100000342,2018-01-14,House Ads,personalization,True,English,English,24-30 years,2018-01-14,2018-03-01,House Ads,False,True,1.0,6.0
247,a100000342,2018-01-10,House Ads,personalization,False,English,English,24-30 years,2018-01-14,2018-03-01,House Ads,False,True,1.0,2.0
248,a100000343,2018-01-15,House Ads,personalization,True,English,English,30-36 years,2018-01-15,2018-03-09,House Ads,False,True,1.0,0.0
249,a100000343,2018-01-10,Push,personalization,False,English,English,30-36 years,2018-01-15,2018-03-09,House Ads,False,False,5.0,2.0
250,a100000344,2018-01-16,House Ads,personalization,True,English,English,36-45 years,2018-01-16,2018-03-07,House Ads,False,True,1.0,1.0
251,a100000344,2018-01-10,House Ads,personalization,False,English,English,36-45 years,2018-01-16,2018-03-07,House Ads,False,True,1.0,2.0
252,a100000345,2018-01-17,House Ads,personalization,True,English,Spanish,45-55 years,2018-01-17,2018-02-08,House Ads,False,True,1.0,2.0
253,a100000345,2018-01-10,House Ads,personalization,False,Spanish,Spanish,45-55 years,2018-01-17,2018-02-08,House Ads,False,True,1.0,2.0
254,a100000346,2018-01-18,House Ads,personalization,True,English,English,55+ years,2018-01-18,,House Ads,True,True,1.0,3.0
255,a100000346,2018-01-10,House Ads,personalization,False,English,English,55+ years,2018-01-18,,House Ads,True,True,1.0,2.0
256,a100000347,2018-01-19,House Ads,personalization,True,English,English,0-18 years,2018-01-19,,House Ads,True,True,1.0,4.0
257,a100000347,2018-01-10,Push,personalization,False,English,English,0-18 years,2018-01-19,,House Ads,True,False,5.0,2.0
258,a100000348,2018-01-20,House Ads,personalization,True,English,German,19-24 years,2018-01-20,,House Ads,True,True,1.0,5.0
259,a100000348,2018-01-10,Facebook,personalization,False,German,German,19-24 years,2018-01-20,,House Ads,True,False,3.0,2.0
260,a100000349,2018-01-21,House Ads,personalization,True,English,English,24-30 years,2018-01-21,2018-03-04,House Ads,False,True,1.0,6.0
261,a100000349,2018-01-10,Instagram,personalization,False,English,English,24-30 years,2018-01-21,2018-03-04,House Ads,False,False,2.0,2.0
262,a100000350,2018-01-22,House Ads,personalization,True,English,English,0-18 years,2018-01-22,2018-02-22,House Ads,False,True,1.0,0.0
263,a100000350,2018-01-10,Instagram,personalization,False,English,English,0-18 years,2018-01-22,2018-02-22,House Ads,False,False,2.0,2.0
264,a100000351,2018-01-23,House Ads,personalization,True,English,English,19-24 years,2018-01-23,2018-04-22,House Ads,False,True,1.0,1.0
265,a100000351,2018-01-10,House Ads,personalization,False,English,English,19-24 years,2018-01-23,2018-04-22,House Ads,False,True,1.0,2.0
266,a100000352,2018-01-24,House Ads,personalization,True,English,English,24-30 years,2018-01-24,2018-01-25,House Ads,False,True,1.0,2.0
267,a100000352,2018-01-10,House Ads,personalization,False,English,English,24-30 years,2018-01-24,2018-01-25,House Ads,False,True,1.0,2.0
268,a100000353,2018-01-25,House Ads,personalization,True,English,German,0-18 years,2018-01-25,2018-03-27,House Ads,False,True,1.0,3.0
269,a100000353,2018-01-10,House Ads,personalization,False,German,German,0-18 years,2018-01-25,2018-03-27,House Ads,False,True,1.0,2.0
270,a100000354,2018-01-26,House Ads,personalization,True,English,English,19-24 years,2018-01-26,2018-03-25,House Ads,False,True,1.0,4.0
271,a100000355,2018-01-27,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-27,2018-02-17,House Ads,False,True,1.0,5.0
272,a100000356,2018-01-28,House Ads,personalization,True,English,Spanish,0-18 years,2018-01-28,2018-03-01,House Ads,False,True,1.0,6.0
273,a100000357,2018-01-29,House Ads,personalization,True,English,English,19-24 years,2018-01-29,2018-02-20,House Ads,False,True,1.0,0.0
274,a100000358,2018-01-30,House Ads,personalization,True,English,English,24-30 years,2018-01-30,,House Ads,True,True,1.0,1.0
275,a100000359,2018-01-31,House Ads,personalization,True,English,English,0-18 years,2018-01-31,,House Ads,True,True,1.0,2.0
276,a100000360,2018-01-11,House Ads,personalization,True,English,English,19-24 years,2018-01-11,2018-02-24,House Ads,False,True,1.0,3.0
277,a100000361,2018-01-12,House Ads,personalization,True,English,English,24-30 years,2018-01-12,2018-02-21,House Ads,False,True,1.0,4.0
278,a100000362,2018-01-13,House Ads,control,True,English,German,0-18 years,2018-01-13,2018-02-12,House Ads,False,True,1.0,5.0
279,a100000363,2018-01-14,House Ads,control,True,English,English,19-24 years,2018-01-14,2018-02-18,House Ads,False,True,1.0,6.0
280,a100000364,2018-01-15,House Ads,control,True,English,English,24-30 years,2018-01-15,2018-03-17,House Ads,False,True,1.0,0.0
281,a100000365,2018-01-16,House Ads,control,True,English,English,30-36 years,2018-01-16,2018-03-29,House Ads,False,True,1.0,1.0
282,a100000366,2018-01-17,House Ads,control,True,English,Spanish,36-45 years,2018-01-17,2018-02-16,House Ads,False,True,1.0,2.0
283,a100000367,2018-01-18,House Ads,control,True,English,English,45-55 years,2018-01-18,2018-02-10,House Ads,False,True,1.0,3.0
284,a100000368,2018-01-19,House Ads,control,True,English,English,55+ years,2018-01-19,2018-04-06,House Ads,False,True,1.0,4.0
285,a100000369,2018-01-20,House Ads,control,True,English,English,0-18 years,2018-01-20,,House Ads,True,True,1.0,5.0
286,a100000370,2018-01-21,House Ads,control,True,English,English,19-24 years,2018-01-21,,House Ads,True,True,1.0,6.0
287,a100000371,2018-01-22,House Ads,control,True,English,Arabic,24-30 years,2018-01-22,,House Ads,True,True,1.0,0.0
288,a100000372,2018-01-23,House Ads,control,True,English,English,30-36 years,2018-01-23,,House Ads,True,True,1.0,1.0
289,a100000373,2018-01-24,House Ads,control,True,English,English,36-45 years,2018-01-24,,House Ads,True,True,1.0,2.0
290,a100000374,2018-01-25,House Ads,control,True,English,German,45-55 years,2018-01-25,,House Ads,True,True,1.0,3.0
291,a100000375,2018-01-26,House Ads,control,True,English,Spanish,55+ years,2018-01-26,,House Ads,True,True,1.0,4.0
292,a100000376,2018-01-27,House Ads,control,True,English,Spanish,0-18 years,2018-01-27,,House Ads,True,True,1.0,5.0
293,a100000377,2018-01-28,House Ads,control,True,English,English,19-24 years,2018-01-28,,House Ads,True,True,1.0,6.0
294,a100000378,2018-01-29,House Ads,control,True,English,English,24-30 years,2018-01-29,2018-04-09,House Ads,False,True,1.0,0.0
295,a100000379,2018-01-30,House Ads,control,True,English,Spanish,30-36 years,2018-01-30,2018-03-23,House Ads,False,True,1.0,1.0
296,a100000380,2018-01-31,House Ads,control,True,English,English,36-45 years,2018-01-31,2018-05-09,House Ads,False,True,1.0,2.0
297,a100000381,2018-01-11,House Ads,control,True,English,English,45-55 years,2018-01-11,2018-03-20,House Ads,False,True,1.0,3.0
298,a100000382,2018-01-12,House Ads,control,True,English,English,55+ years,2018-01-12,2018-02-05,House Ads,False,True,1.0,4.0
299,a100000383,2018-01-13,House Ads,control,True,English,English,0-18 years,2018-01-13,2018-03-19,House Ads,False,True,1.0,5.0
300,a100000384,2018-01-14,House Ads,control,True,English,English,19-24 years,2018-01-14,2018-01-28,House Ads,False,True,1.0,6.0
301,a100000385,2018-01-15,House Ads,control,True,English,English,24-30 years,2018-01-15,2018-03-22,House Ads,False,True,1.0,0.0
302,a100000386,2018-01-16,House Ads,control,True,English,English,30-36 years,2018-01-16,2018-02-01,House Ads,False,True,1.0,1.0
303,a100000387,2018-01-17,House Ads,control,True,English,Spanish,36-45 years,2018-01-17,2018-02-03,House Ads,False,True,1.0,2.0
304,a100000388,2018-01-18,House Ads,control,True,English,German,45-55 years,2018-01-18,2018-03-31,House Ads,False,True,1.0,3.0
305,a100000389,2018-01-19,House Ads,control,True,English,English,55+ years,2018-01-19,2018-04-19,House Ads,False,True,1.0,4.0
306,a100000390,2018-01-20,House Ads,control,True,English,Arabic,0-18 years,2018-01-20,2018-01-31,House Ads,False,True,1.0,5.0
307,a100000391,2018-01-21,House Ads,control,True,English,English,19-24 years,2018-01-21,2018-04-03,House Ads,False,True,1.0,6.0
308,a100000392,2018-01-22,House Ads,control,True,English,English,24-30 years,2018-01-22,2018-02-16,House Ads,False,True,1.0,0.0
309,a100000393,2018-01-23,House Ads,control,True,English,English,30-36 years,2018-01-23,2018-03-28,House Ads,False,True,1.0,1.0
310,a100000394,2018-01-24,House Ads,control,True,English,English,36-45 years,2018-01-24,2018-02-20,House Ads,False,True,1.0,2.0
311,a100000395,2018-01-25,House Ads,control,True,English,English,45-55 years,2018-01-25,,House Ads,True,True,1.0,3.0
312,a100000396,2018-01-26,House Ads,control,True,English,Spanish,55+ years,2018-01-26,,House Ads,True,True,1.0,4.0
313,a100000397,2018-01-27,House Ads,personalization,True,English,English,0-18 years,2018-01-27,,House Ads,True,True,1.0,5.0
314,a100000398,2018-01-28,House Ads,personalization,True,English,English,19-24 years,2018-01-28,2018-02-05,House Ads,False,True,1.0,6.0
315,a100000399,2018-01-29,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-29,2018-03-09,House Ads,False,True,1.0,0.0
316,a100000400,2018-01-30,House Ads,personalization,True,English,English,30-36 years,2018-01-30,2018-04-08,House Ads,False,True,1.0,1.0
317,a100000401,2018-01-31,House Ads,personalization,True,English,Arabic,36-45 years,2018-01-31,2018-04-19,House Ads,False,True,1.0,2.0
318,a100000402,2018-01-11,House Ads,personalization,True,English,English,45-55 years,2018-01-11,2018-02-25,House Ads,False,True,1.0,3.0
319,a100000403,2018-01-13,House Ads,personalization,True,English,English,55+ years,2018-01-13,2018-01-24,House Ads,False,True,1.0,5.0
320,a100000404,2018-01-14,House Ads,personalization,True,English,English,0-18 years,2018-01-14,2018-01-22,House Ads,False,True,1.0,6.0
321,a100000405,2018-01-15,House Ads,personalization,True,English,English,19-24 years,2018-01-15,2018-04-08,House Ads,False,True,1.0,0.0
322,a100000406,2018-01-16,House Ads,personalization,True,English,English,24-30 years,2018-01-16,2018-03-13,House Ads,False,True,1.0,1.0
323,a100000407,2018-01-17,House Ads,personalization,True,English,Spanish,0-18 years,2018-01-17,,House Ads,True,True,1.0,2.0
324,a100000408,2018-01-18,House Ads,personalization,True,English,English,19-24 years,2018-01-18,,House Ads,True,True,1.0,3.0
325,a100000409,2018-01-19,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-19,,House Ads,True,True,1.0,4.0
326,a100000410,2018-01-20,House Ads,personalization,True,English,English,0-18 years,2018-01-20,,House Ads,True,True,1.0,5.0
327,a100000411,2018-01-22,House Ads,personalization,True,English,English,19-24 years,2018-01-22,,House Ads,True,True,1.0,0.0
328,a100000412,2018-01-23,House Ads,personalization,True,English,English,24-30 years,2018-01-23,,House Ads,True,True,1.0,1.0
329,a100000413,2018-01-24,House Ads,personalization,True,English,English,0-18 years,2018-01-24,,House Ads,True,True,1.0,2.0
330,a100000414,2018-01-25,House Ads,personalization,True,English,English,19-24 years,2018-01-25,,House Ads,True,True,1.0,3.0
331,a100000415,2018-01-26,House Ads,personalization,True,English,English,24-30 years,2018-01-26,,House Ads,True,True,1.0,4.0
332,a100000416,2018-01-27,House Ads,personalization,True,English,English,0-18 years,2018-01-27,,House Ads,True,True,1.0,5.0
333,a100000417,2018-01-28,House Ads,personalization,True,English,English,19-24 years,2018-01-28,,House Ads,True,True,1.0,6.0
334,a100000418,2018-01-29,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-29,,House Ads,True,True,1.0,0.0
335,a100000419,2018-01-30,House Ads,personalization,True,English,English,0-18 years,2018-01-30,,House Ads,True,True,1.0,1.0
336,a100000420,2018-01-31,House Ads,personalization,True,English,Spanish,19-24 years,2018-01-31,,House Ads,True,True,1.0,2.0
337,a100000494,2018-01-11,House Ads,personalization,True,English,English,24-30 years,2018-01-11,,House Ads,True,True,1.0,3.0
338,a100000495,2018-01-13,House Ads,personalization,True,English,English,30-36 years,2018-01-13,,House Ads,True,True,1.0,5.0
339,a100000496,2018-01-14,House Ads,personalization,True,English,English,36-45 years,2018-01-14,,House Ads,True,True,1.0,6.0
340,a100000497,2018-01-15,House Ads,personalization,True,English,English,45-55 years,2018-01-15,,House Ads,True,True,1.0,0.0
341,a100000498,2018-01-16,House Ads,personalization,True,English,English,55+ years,2018-01-16,,House Ads,True,True,1.0,1.0
342,a100000499,2018-01-17,House Ads,personalization,True,English,English,0-18 years,2018-01-17,,House Ads,True,True,1.0,2.0
343,a100000500,2018-01-18,House Ads,personalization,True,English,English,19-24 years,2018-01-18,,House Ads,True,True,1.0,3.0
344,a100000509,2018-01-20,House Ads,personalization,True,English,English,24-30 years,2018-01-20,,House Ads,True,True,1.0,5.0
345,a100000510,2018-01-21,House Ads,personalization,True,English,English,0-18 years,2018-01-21,,House Ads,True,True,1.0,6.0
346,a100000511,2018-01-22,House Ads,personalization,True,English,German,19-24 years,2018-01-22,,House Ads,True,True,1.0,0.0
347,a100000512,2018-01-24,House Ads,personalization,True,English,English,24-30 years,2018-01-24,,House Ads,True,True,1.0,2.0
348,a100000513,2018-01-25,House Ads,personalization,True,English,English,0-18 years,2018-01-25,,House Ads,True,True,1.0,3.0
349,a100000514,2018-01-26,House Ads,personalization,True,English,English,19-24 years,2018-01-26,,House Ads,True,True,1.0,4.0
350,a100000515,2018-01-27,House Ads,personalization,True,English,English,24-30 years,2018-01-27,,House Ads,True,True,1.0,5.0
351,a100000523,2018-01-28,House Ads,personalization,True,English,English,0-18 years,2018-01-28,,House Ads,True,True,1.0,6.0
352,a100000524,2018-01-30,House Ads,personalization,True,English,Spanish,19-24 years,2018-01-30,,House Ads,True,True,1.0,1.0
353,a100000525,2018-01-31,House Ads,personalization,True,English,English,24-30 years,2018-01-31,,House Ads,True,True,1.0,2.0
354,a100000526,2018-01-01,Email,personalization,True,Arabic,Arabic,0-18 years,2018-01-01,,Email,True,False,4.0,0.0
355,a100000527,2018-01-02,Push,personalization,True,English,English,19-24 years,2018-01-02,,Push,True,False,5.0,1.0
